,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
7971,2017-02-17,2017-03-03,33.0,CSCO,Call,0.77,0.08481,33.740002000000004,0.038329911019849415,0.08563722760541688,-0.0008272276054168831
8012,2017-02-17,2017-03-03,33.0,CSCO,Put,0.09,0.13037,33.740002000000004,0.038329911019849415,0.13076903703424456,-0.0003990370342445426
8044,2017-02-17,2017-04-21,36.0,CSCO,Call,0.08,0.11912,33.740002000000004,0.17248459958932238,0.11927743277863598,-0.00015743277863597416
8073,2017-02-17,2017-06-16,33.0,CSCO,Put,1.09,0.19091,33.740002000000004,0.3258042436687201,0.19140411769819246,-0.0004941176981924644
8099,2017-02-17,2017-10-20,32.0,CSCO,Put,1.6,0.22553,33.740002000000004,0.6707734428473648,0.2253172653569598,0.00021273464304019662
8353,2017-02-17,2017-03-17,75.0,CGNX,Call,3.15,0.28118000000000004,76.440002,0.07665982203969883,0.2802354108449641,0.0009445891550359242
8533,2017-02-17,2017-03-17,175.0,COHR,Put,1.6,0.37075,193.600006,0.07665982203969883,0.3699710986736134,0.0007789013263866384
8574,2017-02-17,2017-07-21,22.5,CLCT,Put,1.5,0.3039,23.049999,0.4216290212183436,0.3029998362253499,0.0009001637746501312
8580,2017-02-17,2017-04-21,45.0,CLCD,Put,0.1,0.07193,46.400002,0.17248459958932238,0.07138130379993825,0.0005486962000617462
8729,2017-02-17,2017-03-24,71.0,CMCSA,Put,0.22,0.16435,75.32,0.09582477754962354,0.16399477582446342,0.0003552241755365726
8785,2017-02-17,2017-08-18,77.5,CMCSA,Call,2.8,0.17339000000000002,75.32,0.49828884325804246,0.1727105519648731,0.0006794480351269283
8835,2017-02-17,2017-08-18,65.0,CBSH,Call,0.55,0.13796,59.119999,0.49828884325804246,0.13763292311196462,0.00032707688803537693
9052,2017-02-17,2017-08-18,35.0,CORE,Call,2.1,0.31325,32.939999,0.49828884325804246,0.3129691948037098,0.0002808051962901459
9152,2017-02-17,2017-03-10,160.0,COST,Put,0.24,0.2494,175.860001,0.057494866529774126,0.24912691608300483,0.00027308391699518153
9177,2017-02-17,2017-04-21,175.0,COST,Call,5.13,0.15858,175.860001,0.17248459958932238,0.15859484144532207,-1.4841445322072433e-05
9213,2017-02-17,2017-07-21,180.0,COST,Put,9.4,0.15965,175.860001,0.4216290212183436,0.1600873666368065,-0.00043736663680651877
9244,2017-02-17,2019-01-18,185.0,COST,Put,28.85,0.25348000000000004,175.860001,1.9164955509924708,0.25333120698122163,0.00014879301877840367
9659,2017-02-17,2017-03-24,49.0,CTRP,Call,0.75,0.34067,45.630001,0.09582477754962354,0.3412742620468321,-0.0006042620468321158
9862,2017-02-17,2017-07-21,55.0,CYBR,Put,6.5,0.37899,52.549999,0.4216290212183436,0.3783350386701712,0.0006549613298287849
9892,2017-02-17,2017-06-16,12.0,CY,Call,1.44,0.32124,12.9,0.3258042436687201,0.3207873088863233,0.00045269111367673975
9953,2017-02-17,2017-07-21,55.0,PLAY,Call,6.5,0.31839,58.189999,0.4216290212183436,0.31896392125340906,-0.0005739212534090488
10062,2017-02-17,2017-03-17,110.0,FANG,Call,2.35,0.28099,107.629997,0.07665982203969883,0.2819659171874633,-0.00097591718746326
10075,2017-02-17,2017-06-16,100.0,FANG,Put,4.0,0.30746,107.629997,0.3258042436687201,0.30698919916346545,0.0004708008365345573
10323,2017-02-17,2018-01-19,82.5,DLTR,Put,10.3,0.29796,80.0,0.919917864476386,0.29765236663501404,0.0003076333649859597
10604,2017-02-17,2017-02-24,34.0,EBAY,Call,0.21,0.16744,33.759997999999996,0.019164955509924708,0.16797742257592813,-0.0005374225759281204
10651,2017-02-17,2017-03-17,36.0,EBAY,Call,0.1,0.1894,33.759997999999996,0.07665982203969883,0.19002882723483128,-0.000628827234831264
10670,2017-02-17,2017-03-03,33.5,EBAY,Put,0.38,0.19016,33.759997999999996,0.038329911019849415,0.19114642282968944,-0.0009864228296894428
10688,2017-02-17,2017-03-17,34.0,EBAY,Put,0.84,0.19237,33.759997999999996,0.07665982203969883,0.19267909246386358,-0.0003090924638635695
10689,2017-02-17,2017-03-17,35.0,EBAY,Put,1.5,0.19114,33.759997999999996,0.07665982203969883,0.19184054512912221,-0.0007005451291222098
10783,2017-02-17,2017-05-19,25.0,EDIT,Put,3.92,0.87844,26.02,0.24914442162902123,0.8788904704167776,-0.00045047041677759303
10860,2017-02-17,2017-02-24,82.0,EA,Put,0.07,0.27781,87.300003,0.019164955509924708,0.2775999170936593,0.00021008290634072502
10968,2017-02-17,2017-03-10,85.5,EA,Put,0.95,0.20631,87.300003,0.057494866529774126,0.20691235292349613,-0.0006023529234961411
11090,2017-02-17,2017-02-24,12.5,ENDP,Put,0.15,0.52441,13.08,0.019164955509924708,0.5244386643689102,-2.866436891013624e-05
11229,2017-02-17,2017-03-17,27.0,ESPR,Call,2.0,1.00901,25.0,0.07665982203969883,1.0090046794227734,5.320577226575196e-06
11275,2017-02-17,2017-08-18,85.0,EEFT,Call,3.5,0.2038,81.91999799999999,0.49828884325804246,0.20461675881251284,-0.0008167588125128356
11373,2017-02-17,2017-02-24,127.0,EXPE,Call,0.27,0.34347,119.410004,0.019164955509924708,0.3434880835375924,-1.8083537592417098e-05
11735,2017-02-17,2017-05-19,70.0,ESRX,Put,3.45,0.24982,69.970001,0.24914442162902123,0.24992130590110426,-0.00010130590110427051
11924,2017-02-17,2018-01-19,150.0,FFIV,Put,21.0,0.32011,143.350006,0.919917864476386,0.32029640671375215,-0.0001864067137521408
11950,2017-02-17,2017-02-24,134.0,FB,Call,0.74,0.12855,133.529999,0.019164955509924708,0.1287563926623215,-0.00020639266232150288
12025,2017-02-17,2017-03-10,133.0,FB,Call,2.27,0.15528,133.529999,0.057494866529774126,0.15479151293641777,0.0004884870635822325
12027,2017-02-17,2017-03-10,135.0,FB,Call,1.36,0.15533,133.529999,0.057494866529774126,0.15531811178344104,1.1888216558952891e-05
12060,2017-02-17,2017-03-24,137.0,FB,Call,1.42,0.16701,133.529999,0.09582477754962354,0.167627524682089,-0.0006175246820890046
12073,2017-02-17,2017-03-03,124.0,FB,Put,0.1,0.22125,133.529999,0.038329911019849415,0.22188535997403422,-0.0006353599740342164
12086,2017-02-17,2017-03-03,137.0,FB,Put,3.93,0.15912,133.529999,0.038329911019849415,0.15847938693594935,0.0006406130640506658
12089,2017-02-17,2017-03-03,140.0,FB,Put,6.49,0.1325,133.529999,0.038329911019849415,0.13165295325451187,0.0008470467454881336
12102,2017-02-17,2017-03-10,131.0,FB,Put,1.15,0.1735,133.529999,0.057494866529774126,0.17388629896566885,-0.0003862989656688576
12132,2017-02-17,2017-03-24,134.0,FB,Put,2.97,0.1674,133.529999,0.09582477754962354,0.16727858202513277,0.00012141797486722727
12175,2017-02-17,2017-12-15,135.0,FB,Put,12.5,0.2494,133.529999,0.8240930869267625,0.2485875213187702,0.0008124786812298002
12234,2017-02-17,2017-05-19,47.0,FAST,Put,1.1,0.26263000000000003,50.709998999999996,0.24914442162902123,0.2630181911709984,-0.0003881911709983643
12380,2017-02-17,2017-03-17,35.0,FNSR,Put,2.95,0.60187,33.75,0.07665982203969883,0.600960991883895,0.0009090081161050589
12673,2017-02-17,2017-09-15,35.0,FSLR,Put,5.28,0.50121,34.84,0.5749486652977412,0.500729528407474,0.0004804715925260661
12739,2017-02-17,2017-03-17,120.0,FISV,Call,0.06,0.13722,111.980003,0.07665982203969883,0.13673418733359782,0.00048581266640218557
12982,2017-02-17,2018-01-19,35.0,FTNT,Put,3.5,0.34051,37.459998999999996,0.919917864476386,0.3410444061727059,-0.0005344061727059479
13044,2017-02-17,2017-03-17,19.0,FOSL,Put,0.34,0.44258000000000003,20.73,0.07665982203969883,0.4433309508374739,-0.000750950837473896
13087,2017-02-17,2017-09-15,25.0,FMI,Put,5.3,0.6825600000000001,24.4,0.5749486652977412,0.6819270692263578,0.0006329307736422374
13192,2017-02-17,2017-04-21,34.0,GLPI,Call,0.15,0.14640999999999998,31.879998999999998,0.17248459958932238,0.14546283981844843,0.000947160181551554
13243,2017-02-17,2019-01-18,50.0,GRMN,Put,9.7,0.37629,50.810001,1.9164955509924708,0.3771234197768911,-0.0008334197768911089
13322,2017-02-17,2017-02-24,74.0,GILD,Call,0.05,0.24996999999999997,69.849998,0.019164955509924708,0.2504594855116448,-0.0004894855116448493
13430,2017-02-17,2017-03-24,71.5,GILD,Call,1.03,0.19722,69.849998,0.09582477754962354,0.19696758127760794,0.0002524187223920671
13432,2017-02-17,2017-03-24,72.5,GILD,Call,0.71,0.19497,69.849998,0.09582477754962354,0.1944874812256804,0.0004825187743195958
13448,2017-02-17,2017-03-03,66.5,GILD,Put,0.18,0.21871999999999997,69.849998,0.038329911019849415,0.2185783164906826,0.00014168350931736962
13481,2017-02-17,2017-03-10,70.0,GILD,Put,1.45,0.20670999999999998,69.849998,0.057494866529774126,0.20697326240710046,-0.00026326240710047855
13545,2017-02-17,2017-06-16,72.5,GILD,Call,2.48,0.22186,69.849998,0.3258042436687201,0.22281166416711043,-0.0009516641671104276
13558,2017-02-17,2017-08-18,67.5,GILD,Put,3.91,0.26203000000000004,69.849998,0.49828884325804246,0.262871416020047,-0.0008414160200469478
13646,2017-02-17,2017-03-17,10.0,GOGO,Put,1.2,0.7063699999999999,9.22,0.07665982203969883,0.7070632372533663,-0.0006932372533663411
13819,2017-02-17,2017-07-21,4.5,GRPN,Put,0.54,0.52733,4.66,0.4216290212183436,0.5266293119487815,0.0007006880512184788
13958,2017-02-17,2017-02-24,98.0,HAS,Call,1.37,0.20226,98.5,0.019164955509924708,0.2020965592872975,0.00016344071270249505
14007,2017-02-17,2017-03-24,99.0,HAS,Call,2.0,0.182,98.5,0.09582477754962354,0.18202181349892305,-2.1813498923051178e-05
14009,2017-02-17,2017-03-24,101.0,HAS,Call,1.57,0.21285,98.5,0.09582477754962354,0.21238149369554615,0.00046850630445385844
14058,2017-02-17,2017-04-21,97.5,HAS,Call,3.91,0.2052,98.5,0.17248459958932238,0.2058543727123616,-0.0006543727123616006
14063,2017-02-17,2017-04-21,95.0,HAS,Put,2.0,0.21871999999999997,98.5,0.17248459958932238,0.21875068397073263,-3.068397073266449e-05
14064,2017-02-17,2017-04-21,97.5,HAS,Put,3.4,0.24178000000000002,98.5,0.17248459958932238,0.2415160646347603,0.0002639353652397203
14188,2017-02-17,2017-08-18,105.0,HELE,Call,3.7,0.23012,97.949997,0.49828884325804246,0.2295466562027956,0.0005733437972043898
14369,2017-02-17,2019-01-18,17.0,HZNP,Put,5.0,0.55703,16.969998999999998,1.9164955509924708,0.5560511779351018,0.0009788220648981882
14398,2017-02-17,2017-06-16,30.0,HPT,Put,0.75,0.21259,31.780001000000002,0.3258042436687201,0.21206860093151564,0.0005213990684843628
14420,2017-02-17,2017-06-16,7.5,HWCC,Call,0.45,0.40503,7.0,0.3258042436687201,0.40458955442299405,0.00044044557700595455
14464,2017-02-17,2017-03-17,70.0,IAC,Put,0.35,0.24703000000000003,75.379997,0.07665982203969883,0.24731301288150295,-0.00028301288150292536
14470,2017-02-17,2017-04-21,75.0,IAC,Put,2.6,0.22634,75.379997,0.17248459958932238,0.22628174015831162,5.82598416883906e-05
14489,2017-02-17,2017-05-19,85.0,IBKC,Call,3.75,0.21099,85.25,0.24914442162902123,0.21079352006806415,0.00019647993193586122
14538,2017-02-17,2017-08-18,160.0,ICUI,Call,9.0,0.28117,152.199997,0.49828884325804246,0.28180560216537487,-0.0006356021653748933
14547,2017-02-17,2017-03-17,135.0,IDXX,Put,1.05,0.23356999999999997,142.229996,0.07665982203969883,0.2333102832681592,0.0002597167318407756
14705,2017-02-17,2017-06-16,175.0,ILMN,Put,18.5,0.31206999999999996,163.369995,0.3258042436687201,0.31182035005082603,0.0002496499491739246
14717,2017-02-17,2018-01-19,150.0,ILMN,Put,17.1,0.39499,163.369995,0.919917864476386,0.3948112883802082,0.00017871161979182704
14788,2017-02-17,2017-06-16,120.0,INCY,Call,12.0,0.42661000000000004,120.489998,0.3258042436687201,0.4270242546680931,-0.00041425466809302813
14800,2017-02-17,2017-09-15,130.0,INCY,Call,11.0,0.40074,120.489998,0.5749486652977412,0.4017109366732317,-0.0009709366732317259
14882,2017-02-17,2017-07-21,11.0,INFN,Call,1.45,0.4323,11.36,0.4216290212183436,0.433205841099556,-0.0009058410995559929
15039,2017-02-17,2017-08-18,23.0,IDTI,Put,2.0,0.40147,24.42,0.49828884325804246,0.4024316246715137,-0.0009616246715137278
15080,2017-02-17,2017-03-03,36.5,INTC,Call,0.35,0.12484,36.48,0.038329911019849415,0.12508824766822016,-0.00024824766822015287
15139,2017-02-17,2017-03-10,35.5,INTC,Put,0.19,0.16037,36.48,0.057494866529774126,0.159434847753568,0.0009351522464320083
15166,2017-02-17,2017-04-21,34.0,INTC,Call,2.69,0.16305999999999998,36.48,0.17248459958932238,0.16340524303265228,-0.0003452430326522926
15304,2017-02-17,2017-03-17,42.0,IBKR,Call,0.1,0.21871999999999997,38.689999,0.07665982203969883,0.21874308266950437,-2.3082669504403963e-05
15327,2017-02-17,2017-06-16,41.0,IBKR,Put,3.9,0.29014,38.689999,0.3258042436687201,0.29022899822933246,-8.899822933244872e-05
15334,2017-02-17,2017-09-15,35.0,IBKR,Put,2.1,0.33166999999999996,38.689999,0.5749486652977412,0.3326638587140644,-0.0009938587140644328
15394,2017-02-17,2017-03-17,120.0,ICPT,Put,4.2,0.56219,128.449997,0.07665982203969883,0.5631649587815252,-0.0009749587815252037
15419,2017-02-17,2018-01-19,140.0,ICPT,Call,19.0,0.47438,128.449997,0.919917864476386,0.47392417908041284,0.00045582091958717985
15518,2017-02-17,2017-08-18,12.5,ITCI,Put,2.92,0.92766,13.27,0.49828884325804246,0.9286149260504536,-0.0009549260504535528
15595,2017-02-17,2017-02-24,735.0,ISRG,Call,1.55,0.1281,724.659973,0.019164955509924708,0.1272993570931911,0.000800642906808896
15679,2017-02-17,2017-03-10,750.0,ISRG,Call,1.52,0.12791,724.659973,0.057494866529774126,0.1279905000597497,-8.05000597497163e-05
15704,2017-02-17,2017-03-17,765.0,ISRG,Call,1.61,0.15533,724.659973,0.07665982203969883,0.15514819841169195,0.00018180158830805038
15738,2017-02-17,2017-03-03,705.0,ISRG,Put,2.5,0.16474,724.659973,0.038329911019849415,0.1648634743976579,-0.00012347439765789114
15742,2017-02-17,2017-03-03,715.0,ISRG,Put,5.02,0.16158,724.659973,0.038329911019849415,0.16172265586208312,-0.00014265586208311865
15763,2017-02-17,2017-03-17,675.0,ISRG,Put,1.55,0.1912,724.659973,0.07665982203969883,0.1921798114194277,-0.0009798114194276841
15764,2017-02-17,2017-03-17,680.0,ISRG,Put,1.85,0.18644000000000002,724.659973,0.07665982203969883,0.185821797760794,0.0006182022392060282
15890,2017-02-17,2018-01-19,780.0,ISRG,Call,38.0,0.21128000000000002,724.659973,0.919917864476386,0.21070295066632255,0.0005770493336774707
16060,2017-02-17,2017-07-21,110.0,IPGP,Put,4.6,0.2905,119.5,0.4216290212183436,0.29036303358925375,0.00013696641074623095
16076,2017-02-17,2017-06-16,52.5,IRBT,Call,5.6,0.30993000000000004,55.580002,0.3258042436687201,0.310343370229766,-0.0004133702297659525
16145,2017-02-17,2017-02-24,116.0,TLT,Put,0.02,0.1336,120.32,0.019164955509924708,0.1341885380873439,-0.0005885380873439094
16149,2017-02-17,2017-02-24,118.0,TLT,Put,0.12,0.12030999999999999,120.32,0.019164955509924708,0.121148473529969,-0.0008384735299690194
16152,2017-02-17,2017-02-24,119.5,TLT,Put,0.36,0.10537,120.32,0.019164955509924708,0.1054662937604231,-9.629376042309679e-05
16233,2017-02-17,2017-03-10,128.0,TLT,Call,0.04,0.13223,120.32,0.057494866529774126,0.13282732518391757,-0.0005973251839175853
16251,2017-02-17,2017-03-17,124.0,TLT,Call,0.39,0.11665999999999999,120.32,0.07665982203969883,0.11765067382113929,-0.0009906738211393068
16254,2017-02-17,2017-03-17,127.0,TLT,Call,0.13,0.12961,120.32,0.07665982203969883,0.12928283053327294,0.00032716946672706193
16348,2017-02-17,2017-03-10,117.0,TLT,Put,0.37,0.1297,120.32,0.057494866529774126,0.130437049352918,-0.00073704935291799
16386,2017-02-17,2017-03-17,130.0,TLT,Put,10.0,0.21871999999999997,120.32,0.07665982203969883,0.21932246870014924,-0.0006024687001492668
16440,2017-02-17,2017-04-21,127.0,TLT,Call,0.42,0.11665999999999999,120.32,0.17248459958932238,0.11729775018918837,-0.0006377501891883797
16442,2017-02-17,2017-04-21,129.0,TLT,Call,0.25,0.12097000000000001,120.32,0.17248459958932238,0.12154838602359057,-0.0005783860235905602
16455,2017-02-17,2017-04-21,118.0,TLT,Put,1.52,0.12904000000000002,120.32,0.17248459958932238,0.12923401179504918,-0.00019401179504915933
16495,2017-02-17,2017-05-19,111.0,TLT,Put,0.55,0.14627,120.32,0.24914442162902123,0.1459147052673913,0.0003552947326087019
16526,2017-02-17,2017-06-16,122.0,TLT,Call,2.51,0.11515,120.32,0.3258042436687201,0.11596595447990049,-0.0008159544799004881
16580,2017-02-17,2017-09-15,130.0,TLT,Call,1.43,0.12375,120.32,0.5749486652977412,0.1240157731080344,-0.0002657731080343978
16601,2017-02-17,2017-09-15,127.0,TLT,Put,10.74,0.19086,120.32,0.5749486652977412,0.1914302389083695,-0.0005702389083694914
16714,2017-02-17,2017-03-17,62.0,ACWI,Put,0.5,0.10207999999999999,62.419998,0.07665982203969883,0.1018342523691608,0.00024574763083919093
16787,2017-02-17,2017-06-16,50.0,SCZ,Put,1.0,0.18577,52.91,0.3258042436687201,0.1860405171143206,-0.00027051711432060643
16833,2017-02-17,2017-02-24,280.0,IBB,Put,0.15,0.21129,294.350006,0.019164955509924708,0.21152749973206209,-0.00023749973206207975
16854,2017-02-17,2017-03-03,292.5,IBB,Call,5.3,0.18649000000000002,294.350006,0.038329911019849415,0.18676416690833506,-0.00027416690833503843
16860,2017-02-17,2017-03-03,307.5,IBB,Call,0.87,0.20545,294.350006,0.038329911019849415,0.20617610029566708,-0.0007261002956670815
16869,2017-02-17,2017-03-10,287.5,IBB,Call,9.62,0.19601,294.350006,0.057494866529774126,0.19656862536984135,-0.000558625369841359
16877,2017-02-17,2017-03-10,307.5,IBB,Call,1.05,0.1782,294.350006,0.057494866529774126,0.1788835690258175,-0.0006835690258175098
16887,2017-02-17,2017-03-17,300.0,IBB,Call,4.12,0.19760999999999998,294.350006,0.07665982203969883,0.19860478265753242,-0.0009947826575324448
16903,2017-02-17,2017-03-24,310.0,IBB,Call,1.81,0.18792,294.350006,0.09582477754962354,0.1874467821283528,0.00047321787164719686
16915,2017-02-17,2017-03-03,290.0,IBB,Put,3.0,0.21527,294.350006,0.038329911019849415,0.21433636712706028,0.0009336328729397103
17312,2017-02-17,2017-02-24,28.0,JD,Put,0.03,0.2966,29.85,0.019164955509924708,0.29605644067089576,0.0005435593291042151
17480,2017-02-17,2018-01-19,25.0,JUNO,Call,4.2,0.55371,23.129998999999998,0.919917864476386,0.5541477612588119,-0.0004377612588118973
17525,2017-02-17,2017-03-17,5.0,KERX,Call,0.45,0.7540600000000001,5.06,0.07665982203969883,0.7544256474043148,-0.00036564740431477283
